country,outcome,replicate,n_regions_total,n_regions_anchored,fraction_clusters,clusters_retained,n_retained,pct_survey_used,mae_admin2_pp,bias_admin2_pp,mae_admin1_pp,bias_admin1_pp
Ghana,child_iron,5,16,16,0.75,65,865,74.2,12.631,1.687,3.658,-0.996
Ghana,child_iron,6,16,16,0.75,65,787,67.6,12.957,2.121,3.451,0.358
Ghana,child_iron,7,16,16,0.75,65,803,68.9,12.395,-0.064,3.473,-1.299
Ghana,child_iron,8,16,16,0.75,65,860,73.8,12.498,1.641,3.038,-0.905
Ghana,child_iron,9,16,16,0.75,65,785,67.4,13.219,1.452,4.257,0.677
Ghana,child_iron,10,16,16,0.75,65,831,71.3,13.157,0.92,3.251,0.078
Ghana,child_iron,11,16,16,0.75,65,823,70.6,12.994,1.294,2.951,-0.03
Ghana,child_iron,12,16,16,0.75,65,831,71.3,13.04,2.131,2.354,0.775
Ghana,child_iron,13,16,16,0.75,65,876,75.2,13.154,1.829,2.144,0.247
Ghana,child_iron,14,16,16,0.75,65,846,72.6,12.684,0.672,3.286,-0.845
Ghana,child_iron,15,16,16,0.75,65,823,70.6,13.303,1.685,3.519,-0.132
Ghana,child_iron,16,16,16,0.75,65,867,74.4,13.048,1.999,2.127,0.284
Ghana,child_iron,17,16,16,0.75,65,845,72.5,13.454,1.925,2.683,0.892
Ghana,child_iron,18,16,16,0.75,65,847,72.7,12.952,1.045,1.725,-0.285
Ghana,child_iron,19,16,16,0.75,65,870,74.7,13.26,2.242,2.083,1.055
Ghana,child_iron,20,16,16,0.75,65,822,70.6,12.767,0.766,3.268,-0.909
Ghana,child_iron,21,16,16,0.75,65,854,73.3,12.978,2.401,2.814,1.042
Ghana,child_iron,22,16,16,0.75,65,836,71.8,12.888,1.477,2.893,-0.401
Ghana,child_iron,23,16,16,0.75,65,856,73.5,13.279,1.676,1.868,0.614
Ghana,child_iron,24,16,16,0.75,65,833,71.5,12.708,1.099,2.906,-0.792
Ghana,child_iron,25,16,16,0.75,65,890,76.4,13.055,2.05,2.342,0.569
Ghana,child_iron,1,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,2,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,3,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,4,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,5,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,6,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,7,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,8,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,9,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,10,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,11,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,12,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,13,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,14,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,15,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,16,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,17,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,18,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,19,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,20,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,21,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,22,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,23,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,24,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,child_iron,25,16,16,1,90,1165,100,12.619,1.714,0,0
Ghana,women_iron,1,16,4,0.25,5,50,5.1,10.287,-7.698,4.654,-1.486
Ghana,women_iron,2,16,4,0.25,8,107,10.9,10.287,-6.468,4.142,-0.355
Ghana,women_iron,3,16,4,0.25,5,58,5.9,9.985,-5.723,3.45,-0.505
Ghana,women_iron,4,16,4,0.25,6,82,8.4,10.013,-5.21,4.404,0.692
Ghana,women_iron,5,16,4,0.25,6,65,6.6,10.886,-8.259,4.254,-2.118
Ghana,women_iron,6,16,4,0.25,7,86,8.8,9.969,-4.965,4.414,0.78
Ghana,women_iron,7,16,4,0.25,8,97,9.9,10.785,-7.915,4.457,-1.516
Ghana,women_iron,8,16,4,0.25,6,60,6.1,11.425,-8.131,4.654,-1.898
Ghana,women_iron,9,16,4,0.25,6,65,6.6,11.565,-9.826,5.009,-3.792
Ghana,women_iron,10,16,4,0.25,9,106,10.8,9.789,-5.687,4.249,0.688
Ghana,women_iron,11,16,4,0.25,7,92,9.4,9.505,-3.469,3.449,1.693
Ghana,women_iron,12,16,4,0.25,5,55,5.6,10.815,-7.471,4.153,-1.936
Ghana,women_iron,13,16,4,0.25,9,100,10.2,9.556,-2.784,4.251,3.413
Ghana,women_iron,14,16,4,0.25,6,63,6.4,9.825,-3.619,4.82,2.568
Ghana,women_iron,15,16,4,0.25,6,52,5.3,10.297,-7.291,2.802,-1.424
Ghana,women_iron,16,16,4,0.25,5,65,6.6,11.02,-8.416,4.656,-2.334
Ghana,women_iron,17,16,4,0.25,9,105,10.7,9.802,-4.428,4.362,1.667
Ghana,women_iron,18,16,4,0.25,5,50,5.1,11.569,-10.29,5.257,-4.255
Ghana,women_iron,19,16,4,0.25,7,99,10.1,10.726,-7.396,4.138,-1.9
Ghana,women_iron,20,16,4,0.25,9,120,12.2,9.958,-4.803,4.25,1.043
Ghana,women_iron,21,16,4,0.25,5,48,4.9,11.233,-8.758,4.824,-2.493
Ghana,women_iron,22,16,4,0.25,8,67,6.8,9.371,-0.029,6.226,4.785
Ghana,women_iron,23,16,4,0.25,6,68,6.9,10.722,-8.563,3.968,-2.58
Ghana,women_iron,24,16,4,0.25,5,55,5.6,9.166,-1.912,5.171,4.018
Ghana,women_iron,25,16,4,0.25,7,56,5.7,9.967,-5.881,3.347,-0.096
Ghana,women_iron,1,16,4,0.5,14,150,15.3,11.141,-8.235,4.265,-2.092
Ghana,women_iron,2,16,4,0.5,18,228,23.2,9.954,-4.246,4.358,1.562
Ghana,women_iron,3,16,4,0.5,9,95,9.7,10.008,-5.437,3.737,0.223
Ghana,women_iron,4,16,4,0.5,10,92,9.4,12.899,-12.331,6.363,-6.239
Ghana,women_iron,5,16,4,0.5,9,106,10.8,10.228,-6.494,3.542,-0.87
Ghana,women_iron,6,16,4,0.5,9,91,9.3,11.13,-8.585,3.774,-2.707
Ghana,women_iron,7,16,4,0.5,16,166,16.9,10.783,-7.92,3.894,-2.181
Ghana,women_iron,8,16,4,0.5,13,133,13.6,9.235,-1.707,4.545,3.717
Ghana,women_iron,9,16,4,0.5,14,143,14.6,10.21,-6.092,4.158,-0.043
Ghana,women_iron,10,16,4,0.5,8,75,7.6,11.816,-10.151,4.698,-4.171
Ghana,women_iron,11,16,4,0.5,12,131,13.4,9.948,-3.804,4.008,1.71
Ghana,women_iron,12,16,4,0.5,12,150,15.3,10.504,-6.495,3.806,-0.448
Ghana,women_iron,13,16,4,0.5,10,93,9.5,8.963,-3.482,3.9,1.823
Ghana,women_iron,14,16,4,0.5,11,113,11.5,9.546,-1.152,5.593,4.162
Ghana,women_iron,15,16,4,0.5,15,169,17.2,10.462,-5.839,4.097,-0.012
Ghana,women_iron,16,16,4,0.5,10,85,8.7,10.719,-8.657,4.084,-2.721
Ghana,women_iron,17,16,4,0.5,15,155,15.8,10.028,-6.701,3.73,-0.695
Ghana,women_iron,18,16,4,0.5,8,77,7.8,12.534,-11.715,5.957,-5.702
Ghana,women_iron,19,16,4,0.5,11,110,11.2,9.371,-3.59,5.146,2.55
Ghana,women_iron,20,16,4,0.5,6,58,5.9,10.699,-7.52,3.434,-2.025
Ghana,women_iron,21,16,4,0.5,14,140,14.3,10.455,-6.199,4.067,-0.462
Ghana,women_iron,22,16,4,0.5,15,152,15.5,9.464,-1.275,5.237,4.431
Ghana,women_iron,23,16,4,0.5,10,95,9.7,9.219,-1.912,5.439,3.626
Ghana,women_iron,24,16,4,0.5,12,127,12.9,9.932,-3.813,4.86,2.395
Ghana,women_iron,25,16,4,0.5,11,123,12.5,10.279,-5.991,3.9,0.072
Ghana,women_iron,1,16,4,0.75,16,206,21,10.187,-5.605,3.76,0.02
Ghana,women_iron,2,16,4,0.75,14,150,15.3,9.403,-3.928,3.339,1.459
Ghana,women_iron,3,16,4,0.75,22,244,24.9,9.558,-2.845,4.859,3.015
Ghana,women_iron,4,16,4,0.75,19,198,20.2,10.009,-5.621,4.284,0.533
Ghana,women_iron,5,16,4,0.75,15,165,16.8,10.129,-6.198,3.886,-0.165
Ghana,women_iron,6,16,4,0.75,18,220,22.4,9.109,-3.963,3.402,1.848
Ghana,women_iron,7,16,4,0.75,14,117,11.9,8.929,-3.108,3.211,2.363
Ghana,women_iron,8,16,4,0.75,13,152,15.5,9.333,-2.651,4.142,3.225
Ghana,women_iron,9,16,4,0.75,26,304,31,9.305,-4.433,3.569,1.757
Ghana,women_iron,10,16,4,0.75,23,291,29.7,10.081,-4.182,4.553,1.897
Ghana,women_iron,11,16,4,0.75,16,184,18.8,9.518,-1.798,4.837,3.314
Ghana,women_iron,12,16,4,0.75,24,278,28.3,9.195,-4.109,3.19,1.561
Ghana,women_iron,13,16,4,0.75,12,116,11.8,10.326,-6.702,4.065,-0.37
Ghana,women_iron,14,16,4,0.75,10,114,11.6,10.504,-6.933,3.145,-1.717
Ghana,women_iron,15,16,4,0.75,15,151,15.4,9.885,-5.69,3.584,-0.412
Ghana,women_iron,16,16,4,0.75,20,210,21.4,10.838,-8.704,4.252,-2.681
Ghana,women_iron,17,16,4,0.75,10,105,10.7,10.767,-8.027,3.847,-2.254
Ghana,women_iron,18,16,4,0.75,16,175,17.8,10.013,-4.303,4.315,1.38
Ghana,women_iron,19,16,4,0.75,21,264,26.9,10.727,-7.531,3.833,-1.686
Ghana,women_iron,20,16,4,0.75,13,145,14.8,10.109,-4.732,3.667,0.543
Ghana,women_iron,21,16,4,0.75,11,124,12.6,10.505,-7.67,3.928,-1.72
Ghana,women_iron,22,16,4,0.75,24,273,27.8,9.692,-4.504,4.631,1.74
Ghana,women_iron,23,16,4,0.75,14,151,15.4,9.638,-3.912,3.115,1.26
Ghana,women_iron,24,16,4,0.75,12,133,13.6,10.156,-7.035,3.599,-1.414
Ghana,women_iron,25,16,4,0.75,15,154,15.7,10.077,-5.623,3.633,0.17
Ghana,women_iron,1,16,4,1,11,119,12.1,10.426,-6.802,3.283,-1.046
Ghana,women_iron,2,16,4,1,24,262,26.7,9.846,-4.825,3.752,1.081
Ghana,women_iron,3,16,4,1,14,140,14.3,10.26,-6.295,3.367,-0.5
Ghana,women_iron,4,16,4,1,18,199,20.3,9.936,-4.973,3.539,0.516
Ghana,women_iron,5,16,4,1,19,208,21.2,9.604,-3.717,3.303,1.446
Ghana,women_iron,6,16,4,1,18,164,16.7,10.779,-8.231,3.679,-2.102
Ghana,women_iron,7,16,4,1,17,197,20.1,9.527,-3.709,3.31,1.441
Ghana,women_iron,8,16,4,1,15,148,15.1,10.781,-7.653,3.457,-1.967
Ghana,women_iron,9,16,4,1,11,107,10.9,10.625,-7.449,3.178,-2.105
Ghana,women_iron,10,16,4,1,31,379,38.6,9.883,-4.922,3.536,1.006
Ghana,women_iron,11,16,4,1,22,290,29.6,10.276,-6.134,3.524,-0.336
Ghana,women_iron,12,16,4,1,14,141,14.4,9.372,-5.127,2.582,0.292
Ghana,women_iron,13,16,4,1,21,220,22.4,9.658,-5.075,3.266,0.676
Ghana,women_iron,14,16,4,1,25,249,25.4,9.161,-1.683,4.293,3.775
Ghana,women_iron,15,16,4,1,16,139,14.2,9.142,-4.333,2.582,1.075
Ghana,women_iron,16,16,4,1,30,389,39.7,9.925,-5.234,3.347,0.524
Ghana,women_iron,17,16,4,1,20,187,19.1,9.11,-4.162,3.053,1.805
Ghana,women_iron,18,16,4,1,14,149,15.2,9.606,-5.617,2.543,-0.141
Ghana,women_iron,19,16,4,1,24,250,25.5,9.904,-4.85,3.292,0.868
Ghana,women_iron,20,16,4,1,31,309,31.5,9.108,-3.578,3.686,2.255
Ghana,women_iron,21,16,4,1,24,272,27.7,9.697,-3.293,3.285,1.794
Ghana,women_iron,22,16,4,1,25,266,27.1,9.877,-4.65,3.832,1.202
Ghana,women_iron,23,16,4,1,26,284,29,9.689,-2.409,4.848,3.527
Ghana,women_iron,24,16,4,1,30,360,36.7,9.526,-5.136,3.008,0.879
Ghana,women_iron,25,16,4,1,20,177,18,10.764,-7.981,3.665,-1.945
Ghana,women_iron,1,16,8,0.25,12,120,12.2,9.646,-5.662,3.19,-0.811
Ghana,women_iron,2,16,8,0.25,14,143,14.6,8.987,-2.497,4.976,3.767
Ghana,women_iron,3,16,8,0.25,14,164,16.7,10.079,-4.562,3.594,0.378
Ghana,women_iron,4,16,8,0.25,15,163,16.6,9.599,-0.695,5.217,4.545
Ghana,women_iron,5,16,8,0.25,14,161,16.4,9.021,-3.691,2.956,1.576
Ghana,women_iron,6,16,8,0.25,15,184,18.8,10.484,-6.249,4.173,-0.319
Ghana,women_iron,7,16,8,0.25,13,110,11.2,9.761,-2.764,5.062,3.122
Ghana,women_iron,8,16,8,0.25,13,132,13.5,10.522,-4.877,4.761,0.119
Ghana,women_iron,9,16,8,0.25,12,124,12.6,11.446,-8.604,4.966,-2.412
Ghana,women_iron,10,16,8,0.25,15,156,15.9,10.015,-2.648,5.004,2.443
Ghana,women_iron,11,16,8,0.25,9,96,9.8,11.152,-8.038,4.602,-1.684
Ghana,women_iron,12,16,8,0.25,12,139,14.2,10.372,-2.668,5.773,1.413
Ghana,women_iron,13,16,8,0.25,13,165,16.8,10.866,-8.408,3.708,-3.117
Ghana,women_iron,14,16,8,0.25,13,122,12.4,11.266,-8.001,5.138,-0.993
Ghana,women_iron,15,16,8,0.25,11,114,11.6,11.54,-9.235,4.695,-3.337
Ghana,women_iron,16,16,8,0.25,15,133,13.6,9.748,-5.537,3.001,-0.122
Ghana,women_iron,17,16,8,0.25,12,138,14.1,10.9,-5.675,5.016,-0.234
Ghana,women_iron,18,16,8,0.25,11,93,9.5,10.253,-7.238,3.032,-1.988
Ghana,women_iron,19,16,8,0.25,14,165,16.8,9.455,0.106,5.975,4.114
Ghana,women_iron,20,16,8,0.25,14,140,14.3,10.166,-5.515,3.309,-0.052
Ghana,women_iron,21,16,8,0.25,15,164,16.7,9.543,-1.264,5.033,3.164
Ghana,women_iron,22,16,8,0.25,11,118,12,10.793,-7.625,3.684,-2.166
Ghana,women_iron,23,16,8,0.25,11,116,11.8,10.01,-5.027,3.883,0.447
Ghana,women_iron,24,16,8,0.25,12,133,13.6,11.302,-7.308,4.517,-2.136
Ghana,women_iron,25,16,8,0.25,12,124,12.6,9.169,-4.711,3.783,1.252
Ghana,women_iron,1,16,8,0.5,22,234,23.9,9.937,-6.881,3.09,-1.183
Ghana,women_iron,2,16,8,0.5,21,222,22.6,9.099,-2.074,2.937,2.049
Ghana,women_iron,3,16,8,0.5,22,250,25.5,9.561,-1.451,4.493,3.162
Ghana,women_iron,4,16,8,0.5,20,189,19.3,10.617,-6.627,2.903,-1.648
Ghana,women_iron,5,16,8,0.5,22,215,21.9,9.318,-4.223,3.795,0.997
Ghana,women_iron,6,16,8,0.5,28,283,28.8,9.248,-3.27,3.581,2.568
Ghana,women_iron,7,16,8,0.5,21,189,19.3,8.526,-4.733,2.271,0.507
Ghana,women_iron,8,16,8,0.5,28,307,31.3,8.786,-5.193,2.719,0.118
Ghana,women_iron,9,16,8,0.5,29,308,31.4,8.992,-3.579,3.749,1.932
Ghana,women_iron,10,16,8,0.5,21,239,24.4,9.372,-5.543,2.997,-0.339
Ghana,women_iron,11,16,8,0.5,27,293,29.9,10.248,-6.176,3.359,-0.308
Ghana,women_iron,12,16,8,0.5,24,276,28.1,10.635,-6.874,2.647,-1.836
Ghana,women_iron,13,16,8,0.5,29,307,31.3,9.72,-5.447,2.741,-0.168
Ghana,women_iron,14,16,8,0.5,28,294,30,9.328,-3.693,2.712,1.968
Ghana,women_iron,15,16,8,0.5,32,341,34.8,9.478,-4.825,4.164,0.942
Ghana,women_iron,16,16,8,0.5,19,152,15.5,9.143,-6.595,2.795,-1.25
Ghana,women_iron,17,16,8,0.5,21,195,19.9,8.902,-4.966,2.722,0.268
Ghana,women_iron,18,16,8,0.5,30,302,30.8,9.242,-5.042,2.549,0.413
Ghana,women_iron,19,16,8,0.5,28,311,31.7,10.123,-7.599,3.063,-1.901
Ghana,women_iron,20,16,8,0.5,26,284,29,10.412,-6.886,3.718,-1.463
Ghana,women_iron,21,16,8,0.5,28,325,33.1,10.415,-5.252,3.231,0.018
Ghana,women_iron,22,16,8,0.5,26,281,28.6,9.435,-1.086,4.574,3.944
Ghana,women_iron,23,16,8,0.5,22,243,24.8,10.527,-5.5,3.53,-0.222
Ghana,women_iron,24,16,8,0.5,24,258,26.3,8.874,-4.509,3.078,0.655
Ghana,women_iron,25,16,8,0.5,22,230,23.4,9.47,-2.869,2.599,1.676
Ghana,women_iron,1,16,8,0.75,28,279,28.4,9.377,-4.196,2.974,1.227
Ghana,women_iron,2,16,8,0.75,34,381,38.8,8.682,-3.725,2.435,1.244
Ghana,women_iron,3,16,8,0.75,29,298,30.4,9.391,-4.469,2.581,0.712
Ghana,women_iron,4,16,8,0.75,37,395,40.3,9.148,-3.527,3.576,1.696
Ghana,women_iron,5,16,8,0.75,36,426,43.4,9.485,-4.889,2.423,0.124
Ghana,women_iron,6,16,8,0.75,27,284,29,9.32,-3.661,2.879,1.618
Ghana,women_iron,7,16,8,0.75,29,316,32.2,10.579,-7.359,3.069,-1.917
Ghana,women_iron,8,16,8,0.75,32,384,39.1,9.526,-5.062,2.495,0.407
Ghana,women_iron,9,16,8,0.75,38,446,45.5,9.538,-5.063,3.168,0.533
Ghana,women_iron,10,16,8,0.75,37,376,38.3,8.151,-1.309,4.255,3.824
Ghana,women_iron,11,16,8,0.75,31,312,31.8,9.376,-5.937,2.859,-0.367
Ghana,women_iron,12,16,8,0.75,28,299,30.5,9.523,-4.794,2.23,0.223
Ghana,women_iron,13,16,8,0.75,37,417,42.5,9.918,-7.081,3.571,-1.217
Ghana,women_iron,14,16,8,0.75,37,435,44.3,9.171,-3.537,2.391,1.647
Ghana,women_iron,15,16,8,0.75,33,357,36.4,11.098,-8.005,3.734,-2.308
Ghana,women_iron,16,16,8,0.75,34,341,34.8,8.626,-3.107,3.153,2.048
Ghana,women_iron,17,16,8,0.75,32,382,38.9,9.218,-4.169,1.985,0.435
Ghana,women_iron,18,16,8,0.75,29,346,35.3,10.31,-6.419,2.998,-1.166
Ghana,women_iron,19,16,8,0.75,43,467,47.6,8.629,-3.17,3.251,2.858
Ghana,women_iron,20,16,8,0.75,35,373,38,9.566,-4.613,3.125,1.14
Ghana,women_iron,21,16,8,0.75,42,518,52.8,8.907,-1.311,3.801,3.552
Ghana,women_iron,22,16,8,0.75,23,229,23.3,10.591,-6.764,2.999,-1.636
Ghana,women_iron,23,16,8,0.75,32,322,32.8,9.253,-4.69,2.699,0.61
Ghana,women_iron,24,16,8,0.75,42,447,45.6,9.39,-4.991,2.591,0.487
Ghana,women_iron,25,16,8,0.75,28,267,27.2,9.913,-6.331,3.571,-0.484
Ghana,women_iron,1,16,8,1,50,607,61.9,9.823,-4.683,3.023,1.026
Ghana,women_iron,2,16,8,1,32,347,35.4,10.115,-6.289,2.193,-1.035
Ghana,women_iron,3,16,8,1,57,645,65.7,9.839,-5.135,2.628,0.538
Ghana,women_iron,4,16,8,1,43,489,49.8,9.372,-5.268,2.207,0.195
Ghana,women_iron,5,16,8,1,56,656,66.9,9.101,-3.562,1.672,1.513
Ghana,women_iron,6,16,8,1,49,555,56.6,9.069,-5.049,1.92,0.323
Ghana,women_iron,7,16,8,1,54,624,63.6,9.301,-3.362,2.067,1.878
Ghana,women_iron,8,16,8,1,51,603,61.5,9.444,-4.757,2.33,0.924
Ghana,women_iron,9,16,8,1,50,538,54.8,9.379,-5.915,1.878,-0.309
Ghana,women_iron,10,16,8,1,45,442,45.1,8.85,-3.214,2.059,1.901
Ghana,women_iron,11,16,8,1,52,583,59.4,8.649,-4.113,1.732,1.208
Ghana,women_iron,12,16,8,1,48,572,58.3,9.971,-5.069,2.482,0.311
Ghana,women_iron,13,16,8,1,48,476,48.5,9.035,-2.324,2.899,2.899
Ghana,women_iron,14,16,8,1,50,560,57.1,9.383,-4.467,2.222,1.005
Ghana,women_iron,15,16,8,1,45,503,51.3,9.329,-5.194,1.815,-0.061
Ghana,women_iron,16,16,8,1,29,311,31.7,10.712,-7.283,2.769,-1.6
Ghana,women_iron,17,16,8,1,55,602,61.4,9.643,-5.575,2.166,-0.379
Ghana,women_iron,18,16,8,1,60,706,72,9.63,-4.178,3.176,1.557
Ghana,women_iron,19,16,8,1,46,463,47.2,9.538,-5.027,2.735,0.71
Ghana,women_iron,20,16,8,1,44,511,52.1,10.211,-5.91,2.51,-0.648
Ghana,women_iron,21,16,8,1,48,557,56.8,9.599,-5.184,2.406,0.197
Ghana,women_iron,22,16,8,1,32,352,35.9,10.326,-5.896,2.326,-0.919
Ghana,women_iron,23,16,8,1,56,617,62.9,9.183,-5.072,1.772,0.434
Ghana,women_iron,24,16,8,1,43,451,46,9.784,-4.772,2.801,0.813
Ghana,women_iron,25,16,8,1,52,592,60.3,9.285,-4.266,2.186,1.213
Ghana,women_iron,1,16,12,0.25,20,204,20.8,10.716,-7.429,3.689,-2.338
Ghana,women_iron,2,16,12,0.25,21,226,23,10.852,-6.491,4.486,-1.303
Ghana,women_iron,3,16,12,0.25,19,168,17.1,9.479,-2.097,3.626,1.834
Ghana,women_iron,4,16,12,0.25,21,214,21.8,9.651,-4.734,3.482,0.567
Ghana,women_iron,5,16,12,0.25,22,252,25.7,9.708,-4.457,3.896,1.809
Ghana,women_iron,6,16,12,0.25,17,198,20.2,10.211,-5.58,3.556,-0.498
Ghana,women_iron,7,16,12,0.25,20,231,23.5,9.959,-4.293,3.922,0.811
Ghana,women_iron,8,16,12,0.25,19,174,17.7,10.356,-6.893,3.773,-1.319
Ghana,women_iron,9,16,12,0.25,17,175,17.8,9.171,-3.792,2.489,1.27
Ghana,women_iron,10,16,12,0.25,18,185,18.9,10.445,-6.824,4.153,-2.059
Ghana,women_iron,11,16,12,0.25,22,240,24.5,10.305,-6.874,3.084,-2.255
Ghana,women_iron,12,16,12,0.25,21,217,22.1,11.073,-8.486,3.926,-2.864
Ghana,women_iron,13,16,12,0.25,19,198,20.2,9.151,-5.563,2.619,-0.891
Ghana,women_iron,14,16,12,0.25,22,241,24.6,9.97,-4.726,4.835,1.081
Ghana,women_iron,15,16,12,0.25,23,233,23.8,9.979,-6,4.702,0.979
Ghana,women_iron,16,16,12,0.25,20,231,23.5,9.976,-5.346,4.546,0.301
Ghana,women_iron,17,16,12,0.25,20,200,20.4,9.473,-4.364,4.106,0.927
Ghana,women_iron,18,16,12,0.25,18,167,17,9.473,-4.491,3.533,1.107
Ghana,women_iron,19,16,12,0.25,22,241,24.6,10.501,-7.565,3.935,-1.331
Ghana,women_iron,20,16,12,0.25,22,230,23.4,9.42,-4.955,3.203,0.402
Ghana,women_iron,21,16,12,0.25,22,259,26.4,9.137,-5.01,2.286,-0.312
Ghana,women_iron,22,16,12,0.25,20,206,21,9.454,-3.462,3.51,1.467
Ghana,women_iron,23,16,12,0.25,20,207,21.1,8.803,-0.521,4.249,3.401
Ghana,women_iron,24,16,12,0.25,21,222,22.6,10.496,-3.423,4.915,0.424
Ghana,women_iron,25,16,12,0.25,22,246,25.1,10.389,-3.951,4.441,1.551
Ghana,women_iron,1,16,12,0.5,36,412,42,9.928,-4.883,3.02,0.273
Ghana,women_iron,2,16,12,0.5,37,404,41.2,9.44,-4.013,2.36,0.409
Ghana,women_iron,3,16,12,0.5,42,459,46.8,8.697,-3.356,2.837,2.135
Ghana,women_iron,4,16,12,0.5,30,309,31.5,9.675,-5.597,3.283,-0.608
Ghana,women_iron,5,16,12,0.5,37,391,39.9,8.646,-4.45,2.916,0.753
Ghana,women_iron,6,16,12,0.5,38,385,39.2,10.255,-5.241,3.496,-0.311
Ghana,women_iron,7,16,12,0.5,38,396,40.4,9.449,-4.732,2.543,0.114
Ghana,women_iron,8,16,12,0.5,33,339,34.6,9.783,-5.877,2.032,-0.67
Ghana,women_iron,9,16,12,0.5,38,416,42.4,9.62,-4.756,2.328,0.099
Ghana,women_iron,10,16,12,0.5,37,376,38.3,9.558,-4.149,2.686,0.849
Ghana,women_iron,11,16,12,0.5,35,401,40.9,10.327,-6.141,3.349,-0.909
Ghana,women_iron,12,16,12,0.5,36,353,36,9.039,-3.724,2.838,0.99
Ghana,women_iron,13,16,12,0.5,38,373,38,9.41,-4.565,2.302,0.497
Ghana,women_iron,14,16,12,0.5,40,424,43.2,8.199,-3.707,2.917,1.745
Ghana,women_iron,15,16,12,0.5,37,406,41.4,9.224,-5.422,2.28,0.272
Ghana,women_iron,16,16,12,0.5,30,294,30,9.722,-4.346,2.677,0.271
Ghana,women_iron,17,16,12,0.5,32,344,35.1,9.807,-5.318,2.473,-1.167
Ghana,women_iron,18,16,12,0.5,39,425,43.3,10.228,-6.429,2.844,-0.758
Ghana,women_iron,19,16,12,0.5,41,446,45.5,9.066,-5.24,2.219,-0.085
Ghana,women_iron,20,16,12,0.5,35,387,39.4,10.029,-5.021,3.217,-0.322
Ghana,women_iron,21,16,12,0.5,37,392,40,9.244,-4.413,3.38,1.477
Ghana,women_iron,22,16,12,0.5,35,379,38.6,9.108,-3.2,2.549,1.694
Ghana,women_iron,23,16,12,0.5,36,409,41.7,9.606,-5.586,2.129,-0.505
Ghana,women_iron,24,16,12,0.5,34,378,38.5,9.246,-3.065,2.182,0.996
Ghana,women_iron,25,16,12,0.5,40,421,42.9,9.446,-5.142,3.004,0.298
Ghana,women_iron,1,16,12,0.75,47,503,51.3,8.979,-5.03,1.812,0.116
Ghana,women_iron,2,16,12,0.75,43,486,49.5,9.223,-4.367,1.85,0.186
Ghana,women_iron,3,16,12,0.75,50,503,51.3,8.96,-4.073,2.596,0.852
Ghana,women_iron,4,16,12,0.75,48,517,52.7,8.829,-3.617,2.545,1.506
Ghana,women_iron,5,16,12,0.75,55,592,60.3,8.706,-4.443,1.663,0.638
Ghana,women_iron,6,16,12,0.75,54,594,60.6,8.765,-3.459,2.286,1.473
Ghana,women_iron,7,16,12,0.75,44,445,45.4,8.874,-5.021,2.01,-0.311
Ghana,women_iron,8,16,12,0.75,52,549,56,9.636,-5.917,2.548,-0.451
Ghana,women_iron,9,16,12,0.75,54,593,60.4,9.265,-3.927,1.712,0.812
Ghana,women_iron,10,16,12,0.75,44,435,44.3,8.836,-4.013,2.414,0.98
Ghana,women_iron,11,16,12,0.75,43,444,45.3,9.311,-5.822,2.58,-0.117
Ghana,women_iron,12,16,12,0.75,51,561,57.2,8.768,-4.109,1.838,0.99
Ghana,women_iron,13,16,12,0.75,56,636,64.8,9.063,-4.407,2.019,0.885
Ghana,women_iron,14,16,12,0.75,51,576,58.7,10.007,-5.788,2.719,-0.609
Ghana,women_iron,15,16,12,0.75,47,489,49.8,9.509,-3.876,2.092,0.99
Ghana,women_iron,16,16,12,0.75,51,527,53.7,8.112,-3.263,3.211,1.935
Ghana,women_iron,17,16,12,0.75,47,524,53.4,9.188,-4.968,1.972,0.119
Ghana,women_iron,18,16,12,0.75,54,562,57.3,9.422,-4.582,2.765,0.673
