"country","outcome","cluster","Admin1","Admin2","lat","lon","urban","date_med","month_med","n_raw","n_raw_cont","n_kish","n_eff","n_eff_cont","y_prev","y_level","sd_level"
"Malawi","women_iron","200","Nsanje","SC Mbenje",-16.535239,35.017915,NA,"2016-01-25",1,9,9,9,9,9,0.222222222222222,-3.35310405952027,0.818915128119582
"Malawi","women_iron","205","Nkhata Bay","TA Timbiri",-11.561003,34.130245,NA,"2016-01-16",1,6,6,6,6,6,0,-3.7433519734309,0.601150143726776
"Malawi","women_iron","209","Salima","SC Kambwiri",-13.939307,34.351485,NA,"2016-01-28",1,6,6,6,6,6,0,-3.60559239957966,0.479761416213131
"Malawi","women_iron","218","Zomba","TA Malemia",-15.33343,35.393138,NA,"2016-01-16",1,10,10,10,10,10,0.6,-3.01534913423738,0.593868515012329
"Malawi","women_iron","219","Nkhotakota","TA Malenga Chanzi",-12.926376,34.24465,NA,"2016-01-15",1,6,6,6,6,6,0.333333333333333,-2.98566177583109,0.986012434732928
"Malawi","women_iron","223","Kasungu","TA Kaluluma",-12.61724,33.527656,NA,"2015-12-16",12,10,10,10,10,10,0.1,-3.40296399811678,0.567125046856994
"Malawi","women_iron","227","Nkhata Bay","TA Timbiri",-11.62631,34.309163,NA,"2016-02-04",2,12,12,12,12,12,0.333333333333333,-3.30012099704044,0.922474976639185
"Malawi","women_iron","23","Mangochi","TA Nankumba",-14.2194,35.03196,NA,"2016-01-11",1,11,11,11,11,11,0.272727272727273,-3.30246394565789,0.87153651371377
"Malawi","women_iron","232","Chiradzulu","TA Mpama",-15.672944,35.168972,NA,"2016-02-09",2,8,8,8,8,8,0.25,-3.33954283031416,0.926977986817896
"Malawi","women_iron","234","Mangochi","TA Mponda",-14.499113,35.238288,NA,"2015-12-24",12,5,5,5,5,5,0.8,-2.23906344615746,0.351247735171436
"Malawi","women_iron","238","Dowa","TA Dzoole",-13.558987,33.692654,NA,"2016-02-11",2,8,8,8,8,8,0.25,-3.25557579038502,0.697951834196405
"Malawi","women_iron","240","Ntcheu","TA Phambala",-14.985556,34.812621,NA,"2016-02-07",2,10,10,10,10,10,0,-3.71404427572049,0.420420695405969
"Malawi","women_iron","242","Rumphi","TA Chikulamayembe",-10.997424,33.756492,NA,"2016-02-03",2,5,5,5,5,5,0.2,-3.3416706293014,0.799527862742826
"Malawi","women_iron","245","Dedza","TA Kaphuka",-14.161537,34.103118,NA,"2016-01-21",1,6,6,6,6,6,0.166666666666667,-3.47100363876898,0.52171546299561
"Malawi","women_iron","253","Phalombe","TA Mkhumba",-15.589167,35.580363,NA,"2016-01-26",1,6,6,6,6,6,0.166666666666667,-3.47022461672903,0.770338009400426
"Malawi","women_iron","270","Mzimba","TA Mabulabo",-12.6706745,33.63307452,NA,"2016-02-15",2,5,5,5,5,5,0,-3.62934058311228,0.607721501982419
"Malawi","women_iron","271","Mchinji","TA Zulu",-13.789041,33.062838,NA,"2016-01-29",1,8,8,8,8,8,0.125,-3.7254653598002,0.71678179490403
"Malawi","women_iron","276","Mulanje","SC Juma",-15.773532,35.313075,NA,"2015-12-15",12,3,3,3,3,3,0.333333333333333,-4.07079719401063,2.37268782984781
"Malawi","women_iron","282","Neno","TA Symon",-15.357777,34.847055,NA,"2016-02-11",2,8,8,8,8,8,0.375,-3.03477286656171,0.660769658945983
"Malawi","women_iron","294","Lilongwe","TA Khongoni",-13.84457,33.416591,NA,"2015-12-12",12,6,6,6,6,6,0.166666666666667,-3.59136863325832,0.612689286497211
"Malawi","women_iron","303","Balaka","TA Nsamala",-15.131348,34.988559,NA,"2015-12-15",12,5,5,5,5,5,0.4,-2.91282209366299,0.45081781812452
"Malawi","women_iron","309","Karonga","Karonga Town",-9.943894,33.870706,NA,"2016-02-09",2,12,12,12,12,12,0.166666666666667,-3.34953442018045,0.855025489545506
"Malawi","women_iron","315","Kasungu","SC Kawamba",-13.22161,33.319757,NA,"2016-01-23",1,7,7,7,7,7,0,-3.73554419633889,0.428245929688422
"Malawi","women_iron","342","Nkhata Bay","TA Timbiri",-11.665269,34.259462,NA,"2016-01-22",1,7,7,7,7,7,0.142857142857143,-3.16286178627138,0.348734208470438
"Malawi","women_iron","344","Mangochi","SC Chowe",-14.744133,35.44785,NA,"2015-12-19",12,8,8,8,8,8,0,-3.60577868137071,0.468980714323568
"Malawi","women_iron","361","Karonga","TA Kilupula",-9.769701,33.857402,NA,"2015-12-18",12,3,3,3,3,3,0,-3.96506118893076,0.515163489486034
"Malawi","women_iron","369","Lilongwe","TA Kabudula",-13.745669,33.466422,NA,"2015-12-17",12,8,8,8,8,8,0,-3.92140122238781,0.324013059900588
"Malawi","women_iron","37","Mzimba","Mzuzu City",-11.436618,34.022728,NA,"2016-01-19",1,7,7,7,7,7,0.571428571428571,-2.53663924172872,0.957057692086969
"Malawi","women_iron","377","Ntcheu","TA Njolomole",-14.702695,34.624724,NA,"2016-02-04",2,9,9,9,9,9,0.111111111111111,-3.67834909768116,1.07691227594919
"Malawi","women_iron","387","Mzimba","Mzuzu City",-11.430109,34.021246,NA,"2016-01-15",1,5,5,5,5,5,0.4,-3.1094061091923,1.18684633062368
"Malawi","women_iron","388","Karonga","TA Kyungu",-9.89023,33.88321,NA,"2016-01-12",1,8,8,8,8,8,0.125,-3.6714169225187,0.743594836598357
"Malawi","women_iron","389","Rumphi","TA Chikulamayembe",-10.890318,33.755668,NA,"2016-02-01",2,10,10,10,10,10,0.3,-3.1956190121845,0.695622865217581
"Malawi","women_iron","398","Blantyre","Blantyre City",-15.762764,35.076797,NA,"2015-12-09",12,7,7,7,7,7,0.142857142857143,-3.46450180333252,0.866016352128945
"Malawi","women_iron","401","Phalombe","TA Mkhumba",-15.799683,35.646256,NA,"2015-12-12",12,9,9,9,9,9,0.222222222222222,-3.40932576690366,0.960955581131629
"Malawi","women_iron","405","Rumphi","Rumphi Boma",-11.026453,33.862539,NA,"2016-01-27",1,8,8,8,8,8,0,-3.60807873008372,0.642153648632817
"Malawi","women_iron","410","Machinga","TA Kawinga",-14.950212,35.547289,NA,"2016-01-13",1,8,8,8,8,8,0.25,-3.06312801140696,0.355329860596361
"Malawi","women_iron","420","Mzimba","TA Mtwalo",-11.379743,33.801792,NA,"2016-01-11",1,11,11,11,11,11,0.545454545454545,-2.99254131771419,0.910049768857664
"Malawi","women_iron","43","Chikwawa","TA Kasisi",-15.878002,34.824152,NA,"2016-02-01",2,6,6,6,6,6,0,-3.98719440488481,0.527452613547623
"Malawi","women_iron","435","Mchinji","SC Mduwa",-13.666144,33.268038,NA,"2016-01-18",1,6,6,6,6,6,0,-3.61473815745773,0.51510400582964
"Malawi","women_iron","444","Thyolo","SC Mbawela",-16.28729,35.203263,NA,"2016-01-11",1,10,10,10,10,10,0.3,-3.27171477497928,0.812848759486552
"Malawi","women_iron","448","Nkhotakota","TA Mwadzama",-13.286441,34.30997,NA,"2016-01-19",1,9,9,9,9,9,0.222222222222222,-3.17753465971861,0.698459950316441
"Malawi","women_iron","459","Karonga","TA Kilupula",-9.705209,33.894951,NA,"2015-12-14",12,5,5,5,5,5,0,-3.64059525135417,0.48272536424604
"Malawi","women_iron","461","Chitipa","TA Mwenewenya",-10.038388,33.583143,NA,"2016-01-25",1,7,7,7,7,7,0,-3.58774581547932,0.489936465758543
"Malawi","women_iron","464","Mzimba","TA M'Mbelwa",-12.327912,33.421892,NA,"2016-02-11",2,8,8,8,8,8,0.375,-3.21212330000475,0.933858173070609
"Malawi","women_iron","468","Phalombe","TA Mkhumba",-15.829211,35.585935,NA,"2016-01-29",1,9,9,9,9,9,0.111111111111111,-3.4831821398631,0.634758691514322
"Malawi","women_iron","497","Rumphi","SC Chapinduka",-10.888588,34.194431,NA,"2016-01-29",1,8,8,8,8,8,0,-3.76309990349061,0.494096840819205
"Malawi","women_iron","498","Dowa","SC Mponela",-13.583471,33.776254,NA,"2016-02-09",2,9,9,9,9,9,0.222222222222222,-3.54990862955182,0.788178082783561
"Malawi","women_iron","5","Mchinji","TA Mlonyeni",-13.891912,33.000702,NA,"2016-01-26",1,9,9,9,9,9,0.111111111111111,-3.29345842990913,0.654669399366336
"Malawi","women_iron","503","Thyolo","TA Bvumbwe",-16.008131,35.025197,NA,"2016-02-07",2,15,15,15,15,15,0.0666666666666667,-3.79090911794821,0.561992210789612
"Malawi","women_iron","505","Chikwawa","TA Lundu",-16.167037,34.859233,NA,"2016-02-04",2,20,20,20,20,20,0.3,-3.03495616733416,0.869874304345308
"Malawi","women_iron","507","Karonga","TA Kyungu",-9.912457,33.926073,NA,"2016-01-19",1,7,7,7,7,7,0.285714285714286,-3.18993622050645,0.677032690904478
"Malawi","women_iron","511","Dedza","TA Tambala",-14.080039,34.245132,NA,"2016-02-11",2,10,10,10,10,10,0.1,-3.85474293377412,0.505763542750745
"Malawi","women_iron","517","Lilongwe","TA Chiseka",-14.095607,33.602099,NA,"2015-12-19",12,8,8,8,8,8,0.125,-3.59474036602687,0.848986115794833
"Malawi","women_iron","531","Nkhata Bay","SC Malanda",-11.840946,34.158545,NA,"2016-02-02",2,5,5,5,5,5,0.2,-3.24261230673924,0.696242524714722
"Malawi","women_iron","571","Nkhata Bay","TA Fukamapiri",-11.915336,34.041498,NA,"2016-02-07",2,4,4,4,4,4,0,-3.8396754702772,0.0713163468307627
"Malawi","women_iron","58","Nsanje","TA Ndamera",-17.084169,35.193611,NA,"2016-01-29",1,3,3,3,3,3,0,-3.20039467005747,0.688660883813422
"Malawi","women_iron","593","Chiradzulu","TA Kadewere",-15.711575,35.262632,NA,"2016-02-11",2,9,9,9,9,9,0.222222222222222,-3.41480755051556,0.669795621281822
"Malawi","women_iron","6","Mzimba","TA Chindi",-11.355628,33.380949,NA,"2015-12-19",12,9,9,9,9,9,0.333333333333333,-3.01014762960133,0.914755029355465
"Malawi","women_iron","601","Ntcheu","SC Makwangwala",-14.768256,34.744101,NA,"2016-02-02",2,11,11,11,11,11,0.0909090909090909,-3.59602377138918,0.740862048403436
"Malawi","women_iron","607","Nkhotakota","TA Kanyenda",-12.460592,34.053205,NA,"2016-01-13",1,7,7,7,7,7,0,-3.52960492662635,0.542803292849325
"Malawi","women_iron","64","Zomba","TA Malemia",-15.277248,35.413168,NA,"2016-01-20",1,12,12,12,12,12,0.333333333333333,-2.96653620761996,0.987420651291822
"Malawi","women_iron","641","Nkhata Bay","TA Musisya",-11.232238,34.205223,NA,"2015-12-22",12,4,4,4,4,4,0,-3.54118285032894,0.59775340203245
"Malawi","women_iron","665","Ntchisi","SC Chilooko",-13.087539,33.862751,NA,"2016-02-03",2,7,7,7,7,7,0,-3.82144142026815,0.635197383065715
"Malawi","women_iron","670","Dowa","SC Mkukula",-13.721499,33.82734,NA,"2016-02-04",2,11,11,11,11,11,0.181818181818182,-3.83163375950254,0.886558226516652
"Malawi","women_iron","676","Mzimba","Mzimba Boma",-11.910534,33.586952,NA,"2016-02-14",2,8,8,8,8,8,0.125,-3.43880696871267,0.774997837653823
"Malawi","women_iron","704","Thyolo","TA Nchilamwela",-16.073277,35.189154,NA,"2016-01-21",1,2,2,2,2,2,0,-3.74110024856923,0.426265449469273
"Malawi","women_iron","720","Mwanza","Majete Game Reserve - Mwanza",-15.777152,34.58384,NA,"2016-01-18",1,11,11,11,11,11,0.0909090909090909,-3.42296824132249,0.706353800034064
"Malawi","women_iron","736","Mchinji","SC Dambe",-13.604173,33.182008,NA,"2016-01-14",1,12,12,12,12,12,0.0833333333333333,-3.62558972152454,0.555211730521298
"Malawi","women_iron","74","Mwanza","TA Nthache",-15.730273,34.401844,NA,"2016-01-16",1,9,9,9,9,9,0.222222222222222,-3.30166067732475,0.685808111241044
"Malawi","women_iron","743","Balaka","TA Kalembo",-14.840779,35.274274,NA,"2015-12-12",12,4,4,4,4,4,0,-3.22071276938519,0.336775847837494
"Malawi","women_iron","772","Kasungu","TA Santhe",-13.386622,33.302506,NA,"2016-01-12",1,8,8,8,8,8,0.125,-3.32760760360251,0.716749810215671
"Malawi","women_iron","777","Lilongwe","Lilongwe City",-14.018083,33.77389,NA,"2016-01-20",1,2,2,2,2,2,0,-3.80847650909298,0.0591114235968357
"Malawi","women_iron","780","Rumphi","SC Mwankhunikira",-10.983559,34.062177,NA,"2016-02-01",2,6,6,6,6,6,0.333333333333333,-3.27953175059042,0.521725780530524
"Malawi","women_iron","782","Neno","TA Ngozi",-15.36742,34.658742,NA,"2015-12-19",12,9,9,9,9,9,0.111111111111111,-3.61075859205198,0.814578391964547
"Malawi","women_iron","813","Chitipa","TA Mwenemisuku",-9.637926,33.510705,NA,"2015-12-20",12,4,4,4,4,4,0,-3.7545688985561,0.567672322947385
"Malawi","women_iron","817","Chitipa","TA Mwenemisuku",-9.702921,33.422587,NA,"2016-01-22",1,8,8,8,8,8,0.125,-4.01685047522384,0.80756618402668
"Malawi","women_iron","822","Kasungu","TA Mwase",-12.927273,33.409728,NA,"2015-12-18",12,6,6,6,6,6,0.166666666666667,-3.37963563924562,0.70556990966086
"Malawi","women_iron","825","Salima","TA Khombedza",-13.677138,34.225683,NA,"2016-01-26",1,3,3,3,3,3,0,-3.36358454972257,0.54687900541551
"Malawi","women_iron","827","Nkhotakota","Nkhotakota Boma",-12.9387742,34.29413447,NA,"2016-01-18",1,6,6,6,6,6,0.166666666666667,-3.55430463143186,0.835870694689992
"Malawi","women_iron","829","Dedza","TA Pemba",-14.376875,34.044475,NA,"2016-02-13",2,16,16,16,16,16,0,-3.71076531497447,0.455825878648693
"Malawi","women_iron","830","Karonga","TA Kyungu",-10.13705,33.949382,NA,"2016-02-15",2,6,6,6,6,6,0,-3.79560914238114,0.800287385899321
"Malawi","women_iron","832","Ntcheu","SC Goodson Ganya",-14.706152,34.756621,NA,"2016-01-31",1,10,10,10,10,10,0.2,-3.15352695652045,0.761381497814912
"Malawi","women_iron","836","Dowa","SC Kayembe",-13.4922,33.47325,NA,"2016-02-06",2,6,6,6,6,6,0,-4.00459702366535,0.701912713080331
"Malawi","women_iron","842","Zomba","SC Mbiza",-15.553532,35.286338,NA,"2016-01-23",1,7,7,7,7,7,0,-3.57892968894668,0.586568426881799
"Malawi","women_iron","86","Chitipa","Nyika N.P. - Chitipa",-10.455422,33.66179,NA,"2016-01-16",1,3,3,3,3,3,0.333333333333333,-2.98018827978374,0.568296749720773
"Malawi","women_iron","96","Mulanje","TA Mabuka",-16.079989,35.422405,NA,"2016-02-03",2,11,11,11,11,11,0.181818181818182,-3.78872933158976,0.714927574579273
"Malawi","women_folate","101","Rumphi","SC Kachulu",-10.595395,34.096022,NA,"2016-02-05",2,6,6,6,6,6,0,-2.92570719461486,0.210408459980607
"Malawi","women_folate","114","Rumphi","Rumphi Boma",-11.024879,33.8439,NA,"2016-01-25",1,8,8,8,8,8,0.5,-2.16264572366732,0.687902775421307
"Malawi","women_folate","136","Ntchisi","SC Nthondo",-13.240763,34.022746,NA,"2015-12-21",12,8,8,8,8,8,0,-3.55417342259078,0.538650564220579
"Malawi","women_folate","140","Chitipa","TA Mwabulambya",-9.515626,33.331837,NA,"2015-12-12",12,15,15,15,15,15,0,-3.25640596930865,0.362451719141959
"Malawi","women_folate","145","Blantyre","TA Kuntaja",-15.589053,34.903272,NA,"2015-12-08",12,2,2,2,2,2,0,-3.51565857028458,0.386173950051581
"Malawi","women_folate","150","Ntchisi","TA Kalumo",-13.325075,33.903215,NA,"2015-12-12",12,8,8,8,8,8,0,-3.04671435357586,0.304618208932123
"Malawi","women_folate","16","Nsanje","Nsanje Boma",-16.925869,35.259417,NA,"2016-01-24",1,6,6,6,6,6,0.333333333333333,-2.5060351584947,0.578512371280327
"Malawi","women_folate","162","Chitipa","Chitipa Boma",-9.694077,33.266921,NA,"2016-02-15",2,3,3,3,3,3,0,-3.46532956799879,0.810761077799829
"Malawi","women_folate","170","Salima","TA Maganga",-13.831091,34.565592,NA,"2016-01-11",1,10,10,10,10,10,0.5,-2.42204200737022,0.372547895100244
"Malawi","women_folate","178","Karonga","TA Wasambo",-10.555269,34.181315,NA,"2016-02-12",2,6,6,6,6,6,0.333333333333333,-2.2642892019245,0.435180961422823
"Malawi","women_folate","18","Mzimba","TA Chindi",-11.488252,33.536393,NA,"2015-12-15",12,8,8,8,8,8,0,-3.16409588462534,0.610784551634167
"Malawi","women_folate","185","Nkhata Bay","TA Kabunduli",-11.601547,33.975359,NA,"2015-12-13",12,6,6,6,6,6,0,-2.59988257369056,0.240120271146059
"Malawi","women_folate","190","Blantyre","Blantyre City",-15.84255,35.07702,NA,"2016-01-13",1,5,5,5,5,5,0,-2.82232140447365,0.45334204273365
"Malawi","women_folate","192","Salima","TA Karonga",-13.76226,34.448408,NA,"2016-01-30",1,6,6,6,6,6,1,-2.08124902289673,0.260144968376026
"Malawi","women_folate","193","Chiradzulu","TA Nchema",-15.579211,35.230572,NA,"2016-02-13",2,12,12,12,12,12,0.166666666666667,-2.52179111981988,0.56386365600611
"Malawi","women_folate","194","Mulanje","TA Mabuka",-16.116085,35.576128,NA,"2016-02-01",2,10,10,10,10,10,0.3,-2.77789702920985,0.917693280508252
"Malawi","women_folate","195","Neno","TA Ngozi",-15.394406,34.654953,NA,"2015-12-21",12,6,6,6,6,6,0.166666666666667,-3.11848743903238,0.874772134236026
"Malawi","women_folate","200","Nsanje","SC Mbenje",-16.535239,35.017915,NA,"2016-01-25",1,9,9,9,9,9,0.444444444444444,-2.40677368985493,0.564334615032209
"Malawi","women_folate","205","Nkhata Bay","TA Timbiri",-11.561003,34.130245,NA,"2016-01-16",1,7,7,7,7,7,0,-3.22425111899728,0.488746123579441
"Malawi","women_folate","209","Salima","SC Kambwiri",-13.939307,34.351485,NA,"2016-01-28",1,6,6,6,6,6,0.333333333333333,-2.1945750721203,0.593474420349642
"Malawi","women_folate","218","Zomba","TA Malemia",-15.33343,35.393138,NA,"2016-01-16",1,10,10,10,10,10,0,-2.98251680655709,0.415706205516435
"Malawi","women_folate","219","Nkhotakota","TA Malenga Chanzi",-12.926376,34.24465,NA,"2016-01-15",1,6,6,6,6,6,0.333333333333333,-2.42466400980335,0.327645734429232
"Malawi","women_folate","223","Kasungu","TA Kaluluma",-12.61724,33.527656,NA,"2015-12-16",12,10,10,10,10,10,0,-3.63536781150742,0.472569846436741
"Malawi","women_folate","227","Nkhata Bay","TA Timbiri",-11.62631,34.309163,NA,"2016-02-04",2,10,10,10,10,10,0.4,-2.32938175065821,0.30588588983022
"Malawi","women_folate","23","Mangochi","TA Nankumba",-14.2194,35.03196,NA,"2016-01-11",1,11,11,11,11,11,0.545454545454545,-2.28090314217118,0.676916838055857
"Malawi","women_folate","232","Chiradzulu","TA Mpama",-15.672944,35.168972,NA,"2016-02-09",2,8,8,8,8,8,0.25,-2.67948773112058,0.549734079111604
"Malawi","women_folate","234","Mangochi","TA Mponda",-14.499113,35.238288,NA,"2015-12-24",12,5,5,5,5,5,0.2,-2.53189979753469,0.227212498672124
"Malawi","women_folate","238","Dowa","TA Dzoole",-13.558987,33.692654,NA,"2016-02-11",2,8,8,8,8,8,0.375,-2.22789278904524,0.735216515749984
"Malawi","women_folate","240","Ntcheu","TA Phambala",-14.985556,34.812621,NA,"2016-02-07",2,11,11,11,11,11,0.363636363636364,-2.36359773602184,0.35218946864225
"Malawi","women_folate","242","Rumphi","TA Chikulamayembe",-10.997424,33.756492,NA,"2016-02-03",2,5,5,5,5,5,0.6,-2.44799652943403,0.660956248265151
"Malawi","women_folate","245","Dedza","TA Kaphuka",-14.161537,34.103118,NA,"2016-01-21",1,6,6,6,6,6,0.166666666666667,-2.78396949405493,0.546454453418615
"Malawi","women_folate","253","Phalombe","TA Mkhumba",-15.589167,35.580363,NA,"2016-01-26",1,6,6,6,6,6,0.166666666666667,-2.51269575088002,0.357291417251314
"Malawi","women_folate","270","Mzimba","TA Mabulabo",-12.6706745,33.63307452,NA,"2016-02-15",2,6,6,6,6,6,0,-3.46616936972496,0.523748973010158
"Malawi","women_folate","271","Mchinji","TA Zulu",-13.789041,33.062838,NA,"2016-01-29",1,8,8,8,8,8,0,-3.47253880003547,0.412417574341511
"Malawi","women_folate","276","Mulanje","SC Juma",-15.773532,35.313075,NA,"2015-12-15",12,5,5,5,5,5,0.4,-2.72830921903572,1.12621653285689
"Malawi","women_folate","282","Neno","TA Symon",-15.357777,34.847055,NA,"2016-02-11",2,9,9,9,9,9,0.444444444444444,-2.2862925129907,0.426406041928901
"Malawi","women_folate","294","Lilongwe","TA Khongoni",-13.84457,33.416591,NA,"2015-12-12",12,6,6,6,6,6,0.166666666666667,-3.28963164243894,0.721968129701897
"Malawi","women_folate","303","Balaka","TA Nsamala",-15.131348,34.988559,NA,"2015-12-15",12,6,6,6,6,6,0,-2.9533975913628,0.394645396323469
"Malawi","women_folate","309","Karonga","Karonga Town",-9.943894,33.870706,NA,"2016-02-09",2,12,12,12,12,12,0.416666666666667,-2.5504470227401,0.440503844951614
"Malawi","women_folate","315","Kasungu","SC Kawamba",-13.22161,33.319757,NA,"2016-01-23",1,9,9,9,9,9,0.111111111111111,-2.72098423842064,0.273353088977851
"Malawi","women_folate","342","Nkhata Bay","TA Timbiri",-11.665269,34.259462,NA,"2016-01-22",1,7,7,7,7,7,0.142857142857143,-2.46055022291075,0.376040352428704
"Malawi","women_folate","344","Mangochi","SC Chowe",-14.744133,35.44785,NA,"2015-12-19",12,8,8,8,8,8,0,-3.66324608299007,0.591439323338369
"Malawi","women_folate","361","Karonga","TA Kilupula",-9.769701,33.857402,NA,"2015-12-18",12,5,5,5,5,5,0.2,-3.14575111164512,1.00216948031145
"Malawi","women_folate","369","Lilongwe","TA Kabudula",-13.745669,33.466422,NA,"2015-12-17",12,8,8,8,8,8,0.125,-3.01777491550281,0.532768746363155
"Malawi","women_folate","37","Mzimba","Mzuzu City",-11.436618,34.022728,NA,"2016-01-19",1,7,7,7,7,7,0.571428571428571,-2.29799843483069,0.619064941947969
"Malawi","women_folate","377","Ntcheu","TA Njolomole",-14.702695,34.624724,NA,"2016-02-04",2,9,9,9,9,9,0.111111111111111,-3.324273956157,0.812038987047363
"Malawi","women_folate","387","Mzimba","Mzuzu City",-11.430109,34.021246,NA,"2016-01-15",1,6,6,6,6,6,0.333333333333333,-2.75266648496053,0.654834348594247
"Malawi","women_folate","388","Karonga","TA Kyungu",-9.89023,33.88321,NA,"2016-01-12",1,7,7,7,7,7,0.285714285714286,-2.44693329791709,0.613442223449412
"Malawi","women_folate","389","Rumphi","TA Chikulamayembe",-10.890318,33.755668,NA,"2016-02-01",2,10,10,10,10,10,0.5,-2.28319717150935,0.592123184257126
"Malawi","women_folate","398","Blantyre","Blantyre City",-15.762764,35.076797,NA,"2015-12-09",12,8,8,8,8,8,0.5,-2.42669442337046,0.551531706072195
"Malawi","women_folate","401","Phalombe","TA Mkhumba",-15.799683,35.646256,NA,"2015-12-12",12,9,9,9,9,9,0.444444444444444,-2.63087138947479,0.75439335713423
