"country","outcome","Admin1","Admin2","rank","variable","shap","direction"
"Ghana","women_b12","North East","West Mamprusi",1,"dhs2014_WS_TLET_P_BAS_adm2.x",0.0210393682533965,"increases risk"
"Ghana","women_b12","North East","West Mamprusi",2,"gee_lst_night_2015_annual_mean_annual_range",0.0134904720838183,"increases risk"
"Ghana","women_b12","North East","West Mamprusi",3,"dhs2014_c_bottle_fed_adm2.x",0.0103681286429539,"increases risk"
"Ghana","women_b12","North East","West Mamprusi",4,"dhs2014_RH_DELA_C_SKP_adm2.y",-0.00876388762936955,"decreases risk"
"Ghana","women_b12","North East","West Mamprusi",5,"gee_temp_25km_peak_month",-0.008717019099838,"decreases risk"
"Ghana","women_b12","Upper West","Sissala East",1,"dhs2014_c_dpt1_adm2.x",0.0286599295461067,"increases risk"
"Ghana","women_b12","Upper West","Sissala East",2,"dhs2014_WS_TLET_P_BAS_adm2.x",0.0192292739931974,"increases risk"
"Ghana","women_b12","Upper West","Sissala East",3,"gee_lst_night_2015_annual_mean_annual_range",0.0188916868501899,"increases risk"
"Ghana","women_b12","Upper West","Sissala East",4,"wfp_maize",0.0153536512640518,"increases risk"
"Ghana","women_b12","Upper West","Sissala East",5,"dhs2014_c_bottle_fed_adm2.x",0.0138053423191408,"increases risk"
"Ghana","women_b12","North East","Chereponi",1,"missing_dhs2014_AN_ANEM_W_ANY_adm2.x",0.0935965236898889,"increases risk"
"Ghana","women_b12","North East","Chereponi",2,"missing_dhs2014_CH_VACC_C_BAS_adm2.x",0.0610159524592874,"increases risk"
"Ghana","women_b12","North East","Chereponi",3,"wfp_rice_local",0.0598296415089039,"increases risk"
"Ghana","women_b12","North East","Chereponi",4,"gee_lst_night_2015_annual_mean_annual_range",0.0299474604916895,"increases risk"
"Ghana","women_b12","North East","Chereponi",5,"missing_gee_tpp_1km_10km",-0.0177313109489593,"decreases risk"
"Ghana","women_b12","Northern","Tatale Sanguli",1,"missing_dhs2014_AN_ANEM_W_ANY_adm2.x",0.0753289205693623,"increases risk"
"Ghana","women_b12","Northern","Tatale Sanguli",2,"missing_dhs2014_CH_VACC_C_BAS_adm2.x",0.0598401863632118,"increases risk"
"Ghana","women_b12","Northern","Tatale Sanguli",3,"wfp_rice_local",0.0185753981993728,"increases risk"
"Ghana","women_b12","Northern","Tatale Sanguli",4,"gee_lst_night_2015_annual_mean_annual_range",0.0170639918832913,"increases risk"
"Ghana","women_b12","Northern","Tatale Sanguli",5,"gee_temp_25km_peak_month",-0.0151364433198745,"decreases risk"
"Ghana","women_b12","North East","Yunyoo-Nasuan",1,"missing_dhs2014_AN_ANEM_W_ANY_adm2.x",0.0766765841075726,"increases risk"
"Ghana","women_b12","North East","Yunyoo-Nasuan",2,"wfp_rice_local",0.0699812188180272,"increases risk"
"Ghana","women_b12","North East","Yunyoo-Nasuan",3,"missing_dhs2014_CH_VACC_C_BAS_adm2.x",0.0635048518981441,"increases risk"
"Ghana","women_b12","North East","Yunyoo-Nasuan",4,"gee_lst_night_2015_annual_mean_annual_range",0.0279053924336645,"increases risk"
"Ghana","women_b12","North East","Yunyoo-Nasuan",5,"missing_gee_tpp_1km_10km",-0.0145438293068093,"decreases risk"
"Ghana","women_b12","Ashanti","Adansi Asokwa",1,"missing_dhs2014_AN_ANEM_W_ANY_adm2.x",0.0259560934775122,"increases risk"
"Ghana","women_b12","Ashanti","Adansi Asokwa",2,"missing_dhs2014_CH_VACC_C_BAS_adm2.x",0.0105814840759759,"increases risk"
"Ghana","women_b12","Ashanti","Adansi Asokwa",3,"missing_gee_tpp_1km_10km",0.00982544748912752,"increases risk"
"Ghana","women_b12","Ashanti","Adansi Asokwa",4,"wfp_maize",-0.00860136929110542,"decreases risk"
"Ghana","women_b12","Ashanti","Adansi Asokwa",5,"wfp_rice_local",-0.00708336516226633,"decreases risk"
"Ghana","women_folate","Greater Accra","Ga East",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ga East",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ga East",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ga East",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ga East",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Weija Gbawe",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Weija Gbawe",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Weija Gbawe",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Weija Gbawe",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Weija Gbawe",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ablekuma North",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ablekuma North",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ablekuma North",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ablekuma North",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ablekuma North",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ablekuma Central",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ablekuma Central",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ablekuma Central",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ablekuma Central",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ablekuma Central",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Central","Awutu Senya West",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Central","Awutu Senya West",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Central","Awutu Senya West",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Central","Awutu Senya West",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Central","Awutu Senya West",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Central","Agona West",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Central","Agona West",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Central","Agona West",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Central","Agona West",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Central","Agona West",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Central","Asikuma-Odoben-Brakwa",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Central","Asikuma-Odoben-Brakwa",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Central","Asikuma-Odoben-Brakwa",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Central","Asikuma-Odoben-Brakwa",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Central","Asikuma-Odoben-Brakwa",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Eastern","Akwapem North",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Eastern","Akwapem North",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Eastern","Akwapem North",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Eastern","Akwapem North",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Eastern","Akwapem North",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ayawaso West",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ayawaso West",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ayawaso West",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ayawaso West",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ayawaso West",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Tema West",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Tema West",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Tema West",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Tema West",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Tema West",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ashaiman",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ashaiman",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ashaiman",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ashaiman",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Greater Accra","Ashaiman",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Oti","Nkwanta South",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Oti","Nkwanta South",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Oti","Nkwanta South",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Oti","Nkwanta South",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Oti","Nkwanta South",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Volta","Afadzato South",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Volta","Afadzato South",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Volta","Afadzato South",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Volta","Afadzato South",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Volta","Afadzato South",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Volta","South Tongu",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Volta","South Tongu",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Volta","South Tongu",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Volta","South Tongu",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Volta","South Tongu",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Eastern","Kwahu Afram Plains North",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Eastern","Kwahu Afram Plains North",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Eastern","Kwahu Afram Plains North",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Eastern","Kwahu Afram Plains North",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Eastern","Kwahu Afram Plains North",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Volta","Ho Municipal",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Volta","Ho Municipal",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Volta","Ho Municipal",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Volta","Ho Municipal",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Volta","Ho Municipal",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Volta","Akatsi South",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Volta","Akatsi South",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Volta","Akatsi South",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Volta","Akatsi South",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Volta","Akatsi South",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Greater Accra","La-Dade-Kotopon",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Greater Accra","La-Dade-Kotopon",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Greater Accra","La-Dade-Kotopon",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Greater Accra","La-Dade-Kotopon",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Greater Accra","La-Dade-Kotopon",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Western North","Sefwi-Akontombra",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Western North","Sefwi-Akontombra",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Western North","Sefwi-Akontombra",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Western North","Sefwi-Akontombra",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Western North","Sefwi-Akontombra",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Western","Prestea-Huni Valley",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Western","Prestea-Huni Valley",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Western","Prestea-Huni Valley",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Western","Prestea-Huni Valley",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Western","Prestea-Huni Valley",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Western","Ellembelle",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Western","Ellembelle",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Western","Ellembelle",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Western","Ellembelle",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Western","Ellembelle",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Western","Jomoro",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Western","Jomoro",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Western","Jomoro",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Western","Jomoro",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Western","Jomoro",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Western","Effia Kwesimintsim",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Western","Effia Kwesimintsim",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Western","Effia Kwesimintsim",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Western","Effia Kwesimintsim",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Western","Effia Kwesimintsim",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Central","Twifo-Atti-Morkwa",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Central","Twifo-Atti-Morkwa",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Central","Twifo-Atti-Morkwa",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Central","Twifo-Atti-Morkwa",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Central","Twifo-Atti-Morkwa",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Western","Mpohor",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Western","Mpohor",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Western","Mpohor",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Western","Mpohor",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Western","Mpohor",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Central","Twifo-Hemang-Lower Denkyira",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Central","Twifo-Hemang-Lower Denkyira",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Central","Twifo-Hemang-Lower Denkyira",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Central","Twifo-Hemang-Lower Denkyira",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Central","Twifo-Hemang-Lower Denkyira",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Central","Mfantseman",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Central","Mfantseman",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Central","Mfantseman",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Central","Mfantseman",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Central","Mfantseman",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Bono","Sunyani West",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Bono","Sunyani West",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Bono","Sunyani West",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Bono","Sunyani West",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Bono","Sunyani West",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Bono East","Techiman",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Bono East","Techiman",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Bono East","Techiman",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Bono East","Techiman",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Bono East","Techiman",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Ahafo","Tano North",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Ahafo","Tano North",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Ahafo","Tano North",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Ahafo","Tano North",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Ahafo","Tano North",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Bono","Wenchi",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Bono","Wenchi",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Bono","Wenchi",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Bono","Wenchi",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Bono","Wenchi",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Bono","Dormaa West",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Bono","Dormaa West",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Bono","Dormaa West",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Bono","Dormaa West",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Bono","Dormaa West",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Ahafo","Asunafo North",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Ahafo","Asunafo North",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Ahafo","Asunafo North",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Ahafo","Asunafo North",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
"Ghana","women_folate","Ahafo","Asunafo North",5,"dhs2014_CH_VACC_C_BAS_adm2.x",0,"decreases risk"
"Ghana","women_folate","Bono East","Kintampo North",1,"dhs2014_AN_ANEM_W_ANY",0,"decreases risk"
"Ghana","women_folate","Bono East","Kintampo North",2,"dhs2014_CM_ECMR_C_NNR",0,"decreases risk"
"Ghana","women_folate","Bono East","Kintampo North",3,"dhs2014_FP_CUSA_W_MOD",0,"decreases risk"
"Ghana","women_folate","Bono East","Kintampo North",4,"dhs2014_FP_NADA_W_UNT",0,"decreases risk"
